CustomerID,Recency,Frequency,Monetary,Cluster,PCA1,PCA2
13685,3.0,7.0,3119.44,1,1.1176861882550035,-0.4766899327540362
13686,183.0,1.0,72.0,2,-1.1253309159951943,0.4846631833134485
13689,63.0,1.0,910.0,0,-0.4380743877515892,-0.4941288852294498
13690,59.0,1.0,172.25,0,-0.5884292843501056,-0.6258463123531645
13692,25.0,3.0,1488.32,0,0.119367395526756,-0.671870496351588
13694,4.0,30.0,19880.091799999987,3,7.999666929661785,2.7560982499523687
13695,31.0,15.0,2504.13,1,1.9383110514469744,0.06420265192006255
13697,39.0,1.0,151.29999999999998,0,-0.51023183871192,-0.8097645540804782
13699,155.0,1.0,308.58000000000004,2,-0.9556827718492105,0.2615904279189905
13700,26.0,10.0,2265.12,1,1.2324770111678687,-0.24130138067675821
13703,318.0,1.0,99.5,2,-1.678940482308619,1.7113693114896966
13704,5.0,9.0,2308.06,1,1.1947819888594617,-0.47186579178495996
13705,8.0,3.0,711.86,0,0.014162756195119374,-0.9263821302954137
13706,303.0,1.0,330.79,2,-1.5643991810829732,1.6053964962347194
13707,267.0,2.0,806.41,2,-1.1729875774702572,1.3866304947323793
13708,271.0,1.0,296.88,2,-1.4393715196165315,1.3110768375618025
13709,4.0,13.0,6328.05,1,2.646583663146356,0.2227380895819503
13710,32.0,1.0,180.48,0,-0.4746004637914666,-0.8694106679537538
13711,219.0,2.0,252.06,2,-1.0993777109008536,0.8799924190026159
13712,247.0,1.0,228.84,2,-1.3552422558628305,1.0848230374754118
13715,281.0,5.0,1079.34,2,-0.7657936565404657,1.6863591292794577
13716,269.0,1.0,138.28,2,-1.466966671363951,1.2724308950515248
13717,32.0,6.0,1445.01,0,0.48402896827660297,-0.47649055742376895
13718,246.0,2.0,306.55,2,-1.1990138711825633,1.1316736929261402
13719,15.0,5.0,1041.68,0,0.32876164835290517,-0.7285676694809781
13720,117.0,4.0,799.9,0,-0.28343108404644096,0.11844385230406997
13721,36.0,1.0,524.14,0,-0.4134226317422983,-0.7886944580157108
13722,132.0,3.0,2375.41,0,-0.12361556236884487,0.41238981017337034
13723,217.0,1.0,199.85000000000002,2,-1.2373950809040482,0.809260800779153
13725,50.0,8.0,1980.56,1,0.7995657109764315,-0.15238767055979946
13726,39.0,2.0,1079.6599999999999,0,-0.1656601430716943,-0.6437665500086089
13727,29.0,2.0,333.48,0,-0.2930411895293611,-0.8309370451511985
13728,37.0,6.0,1016.14,0,0.36624714080890686,-0.48669108501606934
13730,136.0,2.0,752.6,0,-0.6419192244306167,0.19276085277070304
13731,219.0,2.0,610.59,2,-1.0182473778478003,0.9263916333891237
13732,28.0,1.0,491.86,0,-0.38755188978515254,-0.865354776835433
13735,25.0,4.0,2885.2400000000002,0,0.5699676769348079,-0.4452337287370805
13736,5.0,2.0,731.9,0,-0.10335854068674898,-0.9968238535137994
13737,200.0,1.0,339.59999999999997,2,-1.1352741897458012,0.6733206230957861
13739,18.0,1.0,216.9,0,-0.4083024296150342,-0.9915422641315099
13740,241.0,1.0,350.75,2,-1.3027742835839868,1.0462379403463853
13741,72.0,3.0,668.4300000000001,0,-0.261066888418382,-0.35214024859094634
13742,17.0,12.0,3131.02,1,1.7347338328511532,-0.11907564070509181
13743,3.0,7.0,1341.6,0,0.7153858192062754,-0.7067693662879357
13744,95.0,2.0,1156.36,0,-0.38053079074069623,-0.1264608238330719
13745,162.0,1.0,300.04,2,-0.9866436029540415,0.3239076705260889
13747,369.0,1.0,79.6,2,-1.8949358266763487,2.170871785424108
13748,96.0,5.0,948.25,0,-0.028279715546164545,-0.006770600216176365
13750,54.0,5.0,1647.26,0,0.30406657764510875,-0.2968428029562254
13751,288.0,1.0,296.25,2,-1.5100114972268446,1.4650212511681073
13752,124.0,6.0,1186.28,0,0.043966546396790124,0.32357803410615216
13753,288.0,1.0,741.26,2,-1.4093119476439944,1.52261228788509
13754,152.0,2.0,282.59999999999997,2,-0.8146241725929216,0.27690132684656416
13755,4.0,9.0,2161.35,1,1.165730471192579,-0.49991263842512795
13756,2.0,14.0,5189.52,1,2.531740824388306,0.10312851105309255
13758,12.0,7.0,3190.55,1,1.0964552262307616,-0.3859440738738365
13759,33.0,2.0,659.4100000000001,0,-0.23587540892646133,-0.7525153658551458
13760,54.0,2.0,286.79,0,-0.40727915728072717,-0.6104706957197295
13761,50.0,2.0,1070.65,0,-0.21331495623927882,-0.5452687336635872
13762,219.0,1.0,306.72,2,-1.2215057058805696,0.8412120974851351
13763,63.0,1.0,1714.96,0,-0.25592317894232397,-0.3899548646103571
13764,71.0,3.0,1521.76,0,-0.06382331706516733,-0.25076676679253657
13767,2.0,30.0,17220.36,3,7.406100573430551,2.3937679557919886
13769,2.0,10.0,2796.51,1,1.4522489144273067,-0.3899798563001911
13771,64.0,4.0,2634.45,0,0.3514880322258306,-0.12433611578712979
13772,34.0,3.0,1132.13,0,0.001444409645180858,-0.6364237318494175
13774,82.0,1.0,345.0,0,-0.6447172302026792,-0.395101801433213
13777,1.0,30.0,19880.091799999987,3,8.012107650380603,2.7289172008079055
13778,103.0,1.0,178.7,0,-0.7694336432837294,-0.2263561971717145
13780,7.0,2.0,360.01,0,-0.19580586901439812,-1.026831354899147
13781,251.0,1.0,127.84,2,-1.3946847732833603,1.1079935059996133
13782,13.0,6.0,912.0,0,0.4422074786060208,-0.7176167720836137
13784,10.0,11.0,2462.79,1,1.4780542725101573,-0.3148313293345197
13786,367.0,1.0,230.39999999999998,2,-1.8525180783969513,2.172266890890808
13787,76.0,2.0,309.04,0,-0.4934762448826064,-0.4082635148653911
13790,4.0,1.0,348.8,0,-0.32039860457059754,-1.1013173016122986
13791,128.0,2.0,1516.0,0,-0.43599720809293496,0.2190735819610676
13792,66.0,2.0,195.55,0,-0.4776883782246724,-0.5135543375950735
13798,1.0,30.0,19880.091799999987,3,8.012107650380603,2.7289172008079055
13799,117.0,2.0,688.86,0,-0.5775514652466919,0.012365286411297463
13800,310.0,1.0,558.32,2,-1.5419406672966256,1.698264773734917
13801,67.0,1.0,324.8,0,-0.5870846045676739,-0.5336212332225468
13802,139.0,3.0,4599.42,0,0.35061849972241466,0.7636328500041262
13803,255.0,1.0,277.07,2,-1.377503735520598,1.1635475279668623
13804,31.0,7.0,2635.79,1,0.8921295528044761,-0.28559177892283494
13805,52.0,2.0,924.6,0,-0.25465784584017825,-0.5460491171590821
13806,64.0,1.0,256.38,0,-0.5901263745399828,-0.5696568670553902
13807,367.0,1.0,112.6,2,-1.8791745736237098,2.1570217860049388
13808,6.0,5.0,1747.66,0,0.525837227319097,-0.7187463080236569
13809,305.0,1.0,155.05,2,-1.6124605031395807,1.6007737768813173
13810,29.0,3.0,1499.01,0,0.10519876564337978,-0.634245649519214
13811,184.0,3.0,814.5,2,-0.692466860411837,0.6815225906971955
13812,42.0,3.0,539.0,0,-0.16594788307399366,-0.6407009431372618
13813,40.0,4.0,1366.8600000000001,0,0.164175879602129,-0.5058298612542014
13814,92.0,2.0,1579.12,0,-0.27242538477515116,-0.09893032338882582
13815,22.0,4.0,4027.36,0,0.8408542068928905,-0.3246071446706041
13816,24.0,2.0,571.6700000000001,0,-0.21840758370715146,-0.8454133987103198
13817,29.0,2.0,382.98,0,-0.2818400306692207,-0.8245309951354894
13819,302.0,3.0,1140.35,2,-1.1080665700070493,1.7928137842707115
13821,145.0,2.0,385.64,0,-0.7622793109369133,0.2268138160876375
13822,6.0,2.0,632.0,0,-0.13011142274712337,-1.0006920774670454
13823,19.0,2.0,957.66,0,-0.11032890153082557,-0.8407621928285973
13824,33.0,5.0,1698.94,0,0.4028460850989005,-0.4804219719207656
13826,176.0,1.0,189.5,2,-1.0697139582357993,0.4364470156500199
13827,58.0,3.0,412.05,0,-0.261025406044962,-0.5121646012252598
13828,22.0,1.0,209.49,0,-0.42656683677858304,-0.9562598315473042
13831,16.0,6.0,2202.99,0,0.7218997695407915,-0.5233620560749056
13832,19.0,1.0,52.199999999999996,0,-0.4497186469105015,-1.0037965899235022
13833,159.0,1.0,384.8,2,-0.9550228776900613,0.30769584965094854
13835,25.0,4.0,834.57,0,0.10592968825351197,-0.7106214981454422
13837,212.0,2.0,271.24,2,-1.066009196356186,0.8190521536110152
13838,6.0,4.0,691.73,0,0.15239822186496993,-0.9012538030147987
13841,253.0,1.0,85.0,2,-1.4126726809457726,1.1205700603247508
13842,59.0,9.0,3385.62,1,1.2146857985739172,0.15684568382401487
13844,11.0,1.0,361.62,0,-0.34652596591275,-1.036235751362058
13845,65.0,1.0,312.98,0,-0.5814654917193072,-0.5532716197468492
13846,25.0,3.0,865.0600000000001,0,-0.02166764025447861,-0.7525297838827147
13848,92.0,3.0,1255.0,0,-0.2112724254813632,-0.09502220868413148
13849,52.0,2.0,1537.95,0,-0.11586530469134747,-0.4666723337826156
13850,129.0,1.0,1595.48,0,-0.5566556905262231,0.1925656942268906
13851,96.0,3.0,2651.46,0,0.0881393469305491,0.12194227310317203
13853,57.0,1.0,1090.14,0,-0.3724297795045441,-0.5251781380672693
13854,9.0,25.0,8109.5199999999995,3,4.642932393505273,1.048838893290855
13856,169.0,3.0,388.5,2,-0.7266611088262253,0.49048649029423147
13858,57.0,1.0,216.17,0,-0.570196987767108,-0.6382830983143232
13859,326.0,1.0,201.16,2,-1.6891114989785618,1.797008453543558
13860,1.0,5.0,1245.9,0,0.4330304796350257,-0.8289834031812399
13862,18.0,8.0,2209.36,1,0.9840409773751453,-0.41270867469479905
13863,248.0,1.0,305.78,2,-1.3419787150378064,1.1038405889722256
13865,58.0,4.0,501.56,0,-0.10627375302754007,-0.4547264972680866
13866,74.0,1.0,145.67000000000002,0,-0.6566475708230375,-0.49338092136655526
13867,31.0,3.0,1015.29,0,-0.012554130266683578,-0.6787256473339907
13868,7.0,2.0,3192.54,0,0.4451561210080974,-0.6602590548790238
13869,123.0,4.0,3104.95,0,0.21328810543646043,0.4711143463245108
13870,2.0,8.0,2770.94,1,1.177469200858898,-0.48499730916583955
13871,23.0,13.0,6403.25,1,2.5848091419530816,0.4046167535813564
13873,120.0,3.0,389.6,0,-0.5232137557775186,0.04667171093501123
13874,358.0,1.0,540.45,2,-1.7450359302892522,2.1308489112830853
13875,54.0,5.0,1786.79,0,0.33564026846844996,-0.2787855068210361
13876,64.0,1.0,122.7,0,-0.6203762920434892,-0.5869570845523594
13877,86.0,1.0,117.24,0,-0.7128437657466713,-0.38833599755529963
13878,55.0,1.0,1281.53,0,-0.3208270809598312,-0.5185300715876887
13880,21.0,13.0,3219.77,1,1.872725880854924,-0.0254944934040268
13881,4.0,20.0,17159.52,3,6.039071619154106,1.9454735002176848
13882,3.0,5.0,1191.13,0,0.41234297954430027,-0.8179507716174639
13883,11.0,5.0,2674.48,0,0.7148291181363253,-0.5535000084281496
13884,7.0,5.0,787.6,0,0.3044421471751188,-0.8339322689771498
13885,189.0,2.0,506.8,2,-0.9173263984998966,0.6411491433357938
13886,71.0,1.0,243.56,0,-0.6220557098856504,-0.5078935212981349
13887,204.0,1.0,349.55,2,-1.1496102712969856,0.7108497027158042
13888,120.0,2.0,605.63,0,-0.6088259728731769,0.028775112468741527
13889,93.0,1.0,416.90000000000003,0,-0.6740632400697797,-0.2861330051534234
13890,1.0,10.0,1883.8100000000002,1,1.2498645548355967,-0.5171574150925389
13892,27.0,4.0,632.97,0,0.052016609265121624,-0.7185908933252327
13893,298.0,1.0,821.1,2,-1.4327143394664483,1.623548290755609
13894,24.0,3.0,564.62,0,-0.08550611047831862,-0.8004716218140934
13895,28.0,4.0,2593.07,0,0.49141296461665135,-0.45586390450351977
13897,50.0,1.0,311.16,0,-0.5196737287136073,-0.6894124010455015
13898,326.0,1.0,155.93,2,-1.6993464164582417,1.7911550062261739
13899,16.0,2.0,388.52,0,-0.22667661623948815,-0.9415985814870121
13900,183.0,3.0,740.95,2,-0.7049632915694697,0.6629437565650935
13901,72.0,5.0,2867.2,0,0.5054776420158276,0.02412221223710036
13904,37.0,2.0,332.64,0,-0.32640652505111006,-0.7585629561601687
13908,80.0,4.0,2369.55,0,0.2251943503708953,-0.013652594070421848
13911,57.0,9.0,2580.91,1,1.0408849750865925,0.03458331756323809
13914,12.0,2.0,626.45,0,-0.15624875169332172,-0.947048233270789
13917,50.0,2.0,272.04,0,-0.39402924870992,-0.6486209680685434
13918,50.0,2.0,1212.8400000000001,0,-0.18113934455597852,-0.5268671932245234
13919,59.0,2.0,384.81,0,-0.4058331344086376,-0.5524836739630018
13922,352.0,1.0,172.25,2,-1.8034730078880539,2.02883615408943
13923,54.0,1.0,351.13,0,-0.5272167034166824,-0.6479982785674717
13924,2.0,6.0,1838.8500000000001,0,0.6975566685047423,-0.6973321854706896
13925,93.0,4.0,678.25,0,-0.21143301476732837,-0.1147478940720616
13926,23.0,1.0,223.85000000000002,0,-0.4274642761852272,-0.9453410802521682
13927,75.0,1.0,348.99,0,-0.6147860005688306,-0.45800788298114936
13928,11.0,4.0,464.57,0,0.08026055103725212,-0.8853500003309648
13929,169.0,2.0,842.65,2,-0.7583900946536686,0.5034062277823175
13930,58.0,2.0,337.34,0,-0.41242802570622067,-0.5676873609353118
13931,96.0,2.0,1237.53,0,-0.3663100599767146,-0.10689584624400639
13932,295.0,1.0,307.4,2,-1.5365167562517534,1.5298866781147882
13933,109.0,2.0,608.7900000000001,0,-0.562494933025427,-0.0704797825145003
13934,264.0,1.0,922.1,2,-1.268864614857733,1.328567330786773
13936,180.0,1.0,376.58,2,-1.0439679939506874,0.4968994011141294
13937,169.0,1.0,158.85,2,-1.0476212769436732,0.3690579932426055
13938,35.0,1.0,71.66,0,-0.5116656311195877,-0.8563125756317034
13939,23.0,3.0,568.55,0,-0.08046989944436188,-0.8090233699822128
13940,17.0,4.0,839.14,0,0.140139070695429,-0.7825128686201368
13941,22.0,5.0,5112.96,1,1.2210071190819742,-0.13825990212459183
13946,79.0,3.0,561.5699999999999,0,-0.3142761627379406,-0.30254710371201976
13947,65.0,1.0,90.6,0,-0.631786980756035,-0.5820509612113616
13948,361.0,1.0,102.0,2,-1.8566917641844056,2.1012878871065874
13949,3.0,6.0,2427.32,0,0.8265723061323448,-0.6121149013569948
13950,11.0,4.0,745.06,0,0.14373152171767203,-0.8490503443934657
13951,176.0,3.0,674.45,2,-0.6909829647245362,0.5909152009644841
13952,218.0,2.0,3251.071,2,-0.41659648814996336,1.2590495332001455
13953,7.0,7.0,3515.68,1,1.190762140160054,-0.3891690741326402
13954,2.0,2.0,439.92,0,-0.1569888172201283,-1.0617915386903174
13955,154.0,2.0,322.96,2,-0.8137850819287954,0.3002452218041664
13956,5.0,5.0,1026.42,0,0.3667775924821844,-0.8211460418461534
13959,79.0,3.0,598.2,0,-0.3059873051814367,-0.2978066267003951
13960,21.0,2.0,230.22,0,-0.2832322305195438,-0.916783251447992
13962,22.0,2.0,169.55,0,-0.3011079113257101,-0.9155745189948489
13963,308.0,4.0,664.54,2,-1.1061203811911955,1.83145301288286
13967,146.0,1.0,80.7,2,-0.9699266719361647,0.15055615568600916
13969,7.0,18.0,9053.94,1,3.923457738371461,0.831961375538347
13971,19.0,8.0,2758.26,1,1.104102476495763,-0.3326123481391162
13972,71.0,2.0,190.25,0,-0.4996222287552033,-0.46893848932568
13973,287.0,1.0,264.7,2,-1.5130039148061765,1.4518778534129708
13974,49.0,1.0,413.59000000000003,0,-0.49234834297815916,-0.6852167567581193
13975,31.0,6.0,2526.28,0,0.7328521790354824,-0.34561818591665805
13976,207.0,1.0,357.98,2,-1.1601434007190163,0.7391217215902154
13978,15.0,2.0,196.79000000000002,0,-0.2659155313181591,-0.9754716982626795
13979,73.0,1.0,869.87,0,-0.4886243155023468,-0.40871881812427674
13980,60.0,1.0,200.14,0,-0.5862650736683115,-0.6131765740537348
13982,39.0,4.0,1871.81,0,0.282585921183713,-0.4495420300511993
13983,30.0,12.0,2603.43,1,1.5614377925035154,-0.06956923436772801
13984,27.0,5.0,920.51,0,0.25157968630423255,-0.6355247068506689
13985,4.0,15.0,7060.13,1,3.081236725124417,0.40918864136878125
13986,17.0,1.0,320.46,0,-0.3807213406571221,-0.987200380722557
13988,20.0,6.0,4147.96,1,1.1454316964249387,-0.235412069355955
13989,66.0,2.0,1266.08,0,-0.23544238641565995,-0.3750115351038226
13990,213.0,1.0,311.3,2,-1.1955878743908226,0.7874427205916011
13991,12.0,6.0,855.97,0,0.43367557882676494,-0.73392825275561
13992,30.0,1.0,76.8,0,-0.4897679863550695,-0.9009491303253901
13993,43.0,9.0,3466.36,1,1.299306643748379,0.02232906774583306
13994,4.0,6.0,2313.14,0,0.796588059455348,-0.617831173678409
13995,15.0,5.0,1393.69,0,0.40841659644094613,-0.6830122418844182
13999,10.0,12.0,3901.81,1,1.9381811961002677,-0.08274618382786382
14000,211.0,1.0,635.66,2,-1.1138959214292838,0.8112991198103496
14001,46.0,3.0,2043.0800000000002,0,0.15781679270212695,-0.409808802709744
14002,134.0,2.0,529.73,0,-0.6840577798132121,0.1457973984521505
14004,43.0,7.0,4582.64,1,1.282911642189088,0.0750843060001297
14005,10.0,5.0,2874.72,0,0.7642875412073358,-0.53664626814003
14006,116.0,3.0,962.19,0,-0.37705700589529995,0.08453213386350034
14009,198.0,2.0,695.61,2,-0.911923493901138,0.7471271655866791
14012,278.0,1.0,328.8,2,-1.461176817640933,1.378630217212044
14013,110.0,3.0,473.02,0,-0.4628679054599838,-0.03313597424733263
14014,77.0,1.0,505.18,0,-0.5877361981719756,-0.4196738309867882
14015,53.0,1.0,917.34,0,-0.39494437917303377,-0.5837824751632107
14016,162.0,4.0,4341.21,0,0.3313071129087318,0.9844587608069871
14019,47.0,3.0,1421.61,0,0.013039902021885073,-0.4811760874042693
14020,17.0,2.0,642.8,0,-0.17328350951027602,-0.899630546964222
14021,155.0,3.0,631.9,2,-0.6135263905917753,0.3951412422427671
14022,225.0,1.0,440.0,2,-1.2162277442297318,0.9128226472102979
14023,7.0,2.0,584.07,0,-0.1451042194345383,-0.9978345959795563
14024,122.0,2.0,327.7,0,-0.6800114651099413,0.010927458749575894
14027,61.0,1.0,104.82,0,-0.6119815656765759,-0.616452076611588
14029,63.0,2.0,467.66,0,-0.4036729638203425,-0.5055202297743941
14030,18.0,8.0,2360.09,1,1.0181490718193669,-0.3932019288590856
14031,7.0,19.0,17286.86,3,5.920949372666783,1.9432801210798538
14032,2.0,11.0,2975.59,1,1.6272690078306433,-0.3209500371933806
14034,22.0,3.0,651.8199999999999,0,-0.05748015418891948,-0.8073073200039413
14035,29.0,5.0,1428.02,0,0.35812829942319924,-0.5517245237145123
14036,285.0,1.0,626.65,2,-1.4228058696920587,1.4805989681891034
14037,176.0,2.0,147.20000000000002,2,-0.944789067831612,0.4768269084441506
14038,78.0,3.0,1560.38,0,-0.08411249863779202,-0.1823463056250173
14039,33.0,1.0,152.2,0,-0.4851467398404621,-0.8640101787327559
14040,41.0,12.0,3614.92,1,1.7447078806848864,0.1609967444223645
14041,266.0,1.0,141.41,2,-1.4538176753475114,1.2456549153322976
14044,27.0,4.0,652.82,0,0.056508387111056727,-0.7160220025613575
14045,109.0,4.0,1659.75,0,-0.05568377938430384,0.15723867288867965
14046,284.0,1.0,154.99,2,-1.5253890352701054,1.4104986679609635
14047,9.0,5.0,1308.6100000000001,0,0.4140456218013965,-0.7483849812912544
14048,305.0,1.0,409.93,2,-1.5547847178815486,1.633759110780386
14049,17.0,4.0,5681.72,1,1.235947310552778,-0.15580964265908798
14050,32.0,2.0,746.36,0,-0.21205293105272968,-0.7503230681181307
14051,1.0,23.0,15610.390000000001,3,6.104456219860083,1.8553740180648712
14052,20.0,1.0,225.36,0,-0.41468186354966496,-0.9723267125173646
14053,124.0,2.0,260.25,0,-0.7035682721571632,0.020319106188115766
14054,65.0,1.0,92.46,0,-0.6313660887261388,-0.5818102490289531
14055,106.0,1.0,725.6400000000001,0,-0.6581094786093117,-0.12839282488398118
14056,1.0,23.0,8214.65,3,4.430903520298569,0.8982532030511458
14057,24.0,17.0,6217.96,1,3.0767208543189186,0.5731143846797153
14059,267.0,1.0,183.6,2,-1.4484175743283432,1.2601752903029317
14060,5.0,19.0,6140.42,1,3.4069594457717822,0.48264119665831245
14062,10.0,12.0,10464.85,1,3.423305512170085,0.7666106342549351
14064,29.0,5.0,1353.74,0,0.34131977255186124,-0.5613374811926307
14066,267.0,1.0,152.55,2,-1.4554437557951585,1.2561569498385325
14067,64.0,2.0,374.7,0,-0.4288554207799215,-0.5084903125739226
14068,320.0,1.0,265.85,2,-1.6495916137699655,1.751018221426676
14071,4.0,8.0,1438.82,1,0.8677352306671554,-0.639273121795313
14073,32.0,1.0,151.04,0,-0.48126232473778047,-0.8732206500237027
14075,5.0,3.0,942.26,0,0.07873977997204605,-0.9237459284576681
14076,129.0,1.0,122.47,0,-0.8899772867398682,0.001935881426093402
14077,41.0,5.0,499.41999999999996,0,0.09823620205244223,-0.5631752371283221
14078,102.0,6.0,1049.37,0,0.10421767692990769,0.10653211194269892
14079,125.0,1.0,375.1,0,-0.8162230174412964,-0.0016113676257455778
14080,33.0,1.0,45.599999999999994,0,-0.5092688314463403,-0.8778058339181009
14081,302.0,2.0,934.52,2,-1.2891398149156132,1.7203221098523813
14082,365.0,1.0,182.25,2,-1.8551199372938147,2.1479148519004303
14083,4.0,9.0,1018.43,1,0.9071036331232522,-0.6478238037575338
14085,2.0,18.0,4448.54,1,2.9020545554383674,0.190651086714826
14087,3.0,1.0,194.42,0,-0.35118573614570814,-1.1303567624670217
14088,10.0,13.0,19880.091799999987,3,5.6883400617301945,2.0309397350583205
14089,57.0,1.0,161.0,0,-0.5826811884603191,-0.6454229322409224
14090,325.0,1.0,76.32000000000001,2,-1.713214141003601,1.7717919162739673
14092,8.0,14.0,4076.91,1,2.2550912746803493,0.013502017261656831
14093,12.0,1.0,442.85,0,-0.3322916579865136,-1.0166630088638822
14096,4.0,17.0,19880.091799999987,3,6.251208662342879,2.159994251635976
14098,37.0,1.0,147.35,0,-0.5028318547478098,-0.828396443359859
14099,16.0,11.0,3104.17,1,1.5983081698546788,-0.17746494096326115
14100,138.0,1.0,194.9,0,-0.9109095511945065,0.09285256830671194
14101,74.0,6.0,5976.79,1,1.3353374175910646,0.4905251273702253
14102,5.0,5.0,1360.28,0,0.4423254489881739,-0.7779394992553534
14104,155.0,2.0,216.20999999999998,2,-0.8420880233465831,0.2954905040608677
14105,239.0,1.0,1266.23,2,-1.0873201280889897,1.146594224116364
14107,52.0,7.0,2703.23,1,0.8203052381470466,-0.0865966770720069
14108,31.0,2.0,597.91,0,-0.24149818642499915,-0.778595097122487
14109,73.0,1.0,144.2,0,-0.6528333043920053,-0.5026315113545702
14110,4.0,12.0,5683.15,1,2.366155007718158,0.09342410444852255
14111,14.0,4.0,692.85,0,0.11947640697687505,-0.8286260603261772
14112,23.0,7.0,2915.15,1,0.9885200755126151,-0.32192115982547564
14113,4.0,4.0,1840.42,0,0.42062454418367107,-0.7707166116859617
14114,274.0,2.0,386.53,2,-1.2970289072726673,1.3957141087846956
14116,20.0,5.0,1382.74,0,0.3852042297980962,-0.6391275892228784
14117,144.0,1.0,90.0,0,-0.959528397974138,0.13363901716840917
14121,4.0,4.0,2780.15,0,0.6332723222774035,-0.6491013110544025
14124,84.0,1.0,419.58000000000004,0,-0.6361346313326133,-0.36732931997990254
14125,11.0,3.0,2740.43,0,0.4607591027271097,-0.6366733865980871
14126,8.0,3.0,706.1300000000001,0,0.012866137199794053,-0.9271236791154139
14127,123.0,3.0,709.71,0,-0.4632180530070535,0.11527984433257762
14128,61.0,2.0,637.5,0,-0.3569467293854484,-0.5016610598168039
14129,2.0,5.0,1123.8600000000001,0,0.40126762470266125,-0.8357168785960576
14130,319.0,1.0,483.86,2,-1.5961120878111834,1.770171668962859
14132,2.0,11.0,3586.0299999999997,1,1.7654030566101204,-0.24194985190874674
14133,130.0,3.0,605.64,0,-0.5157959892817677,0.16523405748511688
14135,2.0,15.0,4690.31,1,2.553273361362458,0.08437732682343373
14138,2.0,2.0,982.3800000000001,0,-0.03423769327524408,-0.9915889954272572
14139,46.0,1.0,415.82,0,-0.4794030043955403,-0.7121092101139963
14140,4.0,2.0,935.05,0,-0.053241625246384636,-0.9795935151338474
14141,3.0,4.0,915.13,0,0.21539124337884638,-0.8995235072398807
14142,369.0,1.0,311.81,2,-1.8423899458902233,2.2009232778311336
14143,134.0,1.0,115.8,0,-0.9122211491418817,0.04637443093747636
14145,47.0,4.0,3742.2,0,0.672653807760157,-0.13500242649663252
14146,9.0,5.0,4191.0,1,1.0662902336575608,-0.37536004180076227
14147,78.0,2.0,483.4,0,-0.4623148251829485,-0.36757798956223336
14148,234.0,1.0,157.2,2,-1.317543597813414,0.957767189705456
14149,221.0,1.0,446.62,2,-1.1981421030358699,0.8774379766561449
14150,36.0,2.0,658.64,0,-0.24849036989421544,-0.7254339663775934
14152,75.0,2.0,621.29,0,-0.4186715227424174,-0.3769139834205128
14154,239.0,2.0,1345.62,2,-0.9348584897718633,1.2027226467369923
14155,266.0,1.0,118.75,2,-1.4589453169590425,1.242722367991773
14156,10.0,30.0,19880.091799999987,3,7.974785488224148,2.8104603482412958
14157,20.0,2.0,432.88,0,-0.23322619523759314,-0.8996163264924377
14158,40.0,1.0,507.66,0,-0.433739453266685,-0.7545858208586259
14159,20.0,11.0,4693.01,1,1.9412528501759612,0.06439642773357955
14161,216.0,3.0,1110.52,2,-0.758182688568553,1.00976325481693
14162,174.0,2.0,289.36,2,-0.9043264309168934,0.477103866999017
14163,87.0,4.0,2445.91,0,0.21344520385648666,0.059651994927256126
14164,71.0,2.0,1631.77,0,-0.1734263798649081,-0.28238395965608837
14165,276.0,1.0,122.53999999999999,2,-1.4995567619393482,1.3338163485654297
14167,39.0,4.0,574.84,0,-0.01090028097459635,-0.6173895995234024
14171,98.0,1.0,363.79,0,-0.7068158260569433,-0.24770449529314204
14173,11.0,4.0,450.84,0,0.07715364374129803,-0.8871268703656251
14174,33.0,1.0,134.46,0,-0.48916105414710637,-0.8663060035262645
14175,60.0,3.0,3222.3,0,0.36660111724773686,-0.13035497135832227
14176,297.0,4.0,576.9000000000001,2,-1.080336113555582,1.7204472221132268
14177,86.0,4.0,559.41,0,-0.20929649912925846,-0.19355003871958434
14178,9.0,7.0,1620.93,0,0.7537128566454669,-0.6162577336376354
14179,41.0,2.0,719.78,0,-0.2553897760880245,-0.6722197754204483
14180,11.0,25.0,4748.52,1,3.8740912073910723,0.6319952674114503
14184,67.0,1.0,452.89,0,-0.5580996260142317,-0.5170444464243213
14185,331.0,1.0,197.65,2,-1.7106402975018271,1.8418559549347315
14188,31.0,6.0,2054.36,0,0.6260632721813921,-0.40669178436945347
14189,2.0,15.0,4654.08,1,2.5450750182209854,0.07968861587254199
14191,2.0,13.0,4684.76,1,2.283023894266373,-0.008049234702527894
14193,68.0,2.0,853.39,0,-0.33712218507651576,-0.41029917468393656
14194,5.0,21.0,11349.52,3,4.854699623709962,1.2484859715023018
14195,202.0,2.0,1012.0,2,-0.8569164820967381,0.8243142243342498
14196,107.0,1.0,335.52,0,-0.7505350944957457,-0.16981991420205667
14198,18.0,4.0,701.4,0,0.10482352497308055,-0.7912781619187247
14199,218.0,1.0,185.39999999999998,2,-1.2448118210533319,0.8164511015499945
14201,60.0,7.0,747.44,0,0.34456201346102483,-0.26722273915593137
14204,2.0,1.0,161.03,0,-0.3545945200341845,-1.1437382841015302
14205,17.0,2.0,466.7,0,-0.21313248072786645,-0.9224205552019259
14206,239.0,1.0,328.15999999999997,2,-1.2995922713603416,1.0251937526368466
14208,95.0,1.0,151.74,0,-0.7423590596066655,-0.30232802738368797
14209,11.0,6.0,2073.43,0,0.7133166850434731,-0.5854308317204306
